timestamp,operator,phi_before,phi_after,delta_phi,accepted,reason,overlay_id
2025-10-08T23:39:00Z,ECC_Parity,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,SingleInsert,0.09958333333333334,5.849166666666667,5.749583333333334,False,delta_increase,bdfac4474f72c51c
2025-10-08T23:39:00Z,R_theta,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,WeylReflect,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,Midpoint,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ParityMirror,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ECC_Parity,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,SingleInsert,0.09958333333333334,5.849166666666667,5.749583333333334,False,delta_increase,bdfac4474f72c51c
2025-10-08T23:39:00Z,R_theta,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,WeylReflect,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,Midpoint,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ParityMirror,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ECC_Parity,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,SingleInsert,0.09958333333333334,5.849166666666667,5.749583333333334,False,delta_increase,bdfac4474f72c51c
2025-10-08T23:39:00Z,R_theta,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,WeylReflect,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,Midpoint,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ParityMirror,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ECC_Parity,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,SingleInsert,0.09958333333333334,5.849166666666667,5.749583333333334,False,delta_increase,bdfac4474f72c51c
2025-10-08T23:39:00Z,R_theta,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,WeylReflect,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,Midpoint,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ParityMirror,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ECC_Parity,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,SingleInsert,0.09958333333333334,5.849166666666667,5.749583333333334,False,delta_increase,bdfac4474f72c51c
2025-10-08T23:39:00Z,R_theta,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,WeylReflect,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,Midpoint,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ParityMirror,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,ECC_Parity,0.09958333333333334,0.09958333333333334,0.0,True,plateau,db285926bf38f64b
2025-10-08T23:39:00Z,SingleInsert,0.09958333333333334,5.849166666666667,5.749583333333334,False,delta_increase,bdfac4474f72c51c
